# gate	bias	idc	gx	gy	gr
0.382	5e-05	3.764563525e-13	3.467918182e-08	2.105027273e-07	2.133402068e-07
0.383	5e-05	2.584722015e-12	3.530345455e-08	2.157045455e-07	2.185744377e-07
0.384	5e-05	2.191783206e-12	3.363881818e-08	2.150809091e-07	2.176955846e-07
0.385	5e-05	1.041705989e-12	3.731490909e-08	2.131381818e-07	2.163799598e-07
0.386	5e-05	6.289661084e-12	4.244745455e-08	2.117518182e-07	2.159643927e-07
0.387	5e-05	-3.035426855e-13	4.751063636e-08	2.137627273e-07	2.189789125e-07
0.388	5e-05	2.299225222e-12	4.653954545e-08	2.145954545e-07	2.195840122e-07
0.389	5e-05	1.496326795e-12	4.3141e-08	2.101563636e-07	2.14538675e-07
0.39	5e-05	1.750576981e-12	4.3904e-08	2.073818182e-07	2.11978253e-07
0.391	5e-05	6.342692557e-12	4.334909091e-08	2.098090909e-07	2.142405151e-07
0.392	5e-05	1.259930761e-12	4.085218182e-08	2.152190909e-07	2.190619955e-07
0.393	5e-05	2.039694751e-12	4.210063636e-08	2.143172727e-07	2.184132711e-07
0.394	5e-05	5.383996201e-12	4.716381818e-08	2.102945455e-07	2.155184948e-07
0.395	5e-05	3.636936952e-12	4.660890909e-08	2.093236364e-07	2.144499362e-07
0.396	5e-05	9.151929964e-13	4.473627273e-08	2.1085e-07	2.155436304e-07
0.397	5e-05	3.233297453e-12	4.723318182e-08	2.102945455e-07	2.155336849e-07
0.398	5e-05	4.895732009e-12	5.111718182e-08	2.088381818e-07	2.150031452e-07
0.399	5e-05	-5.500641843e-13	5.6111e-08	2.062027273e-07	2.137007465e-07
0.4	5e-05	6.350649859e-13	5.992572727e-08	2.003763636e-07	2.091453559e-07
0.401	5e-05	5.118728212e-12	5.618036364e-08	2.0114e-07	2.08838533e-07
0.402	5e-05	6.297493016e-12	4.660890909e-08	2.055090909e-07	2.107282061e-07
0.403	5e-05	9.816832989e-13	3.551163636e-08	2.0863e-07	2.116307001e-07
0.404	5e-05	1.986906643e-12	3.370818182e-08	2.102945455e-07	2.129789599e-07
0.405	5e-05	5.693379649e-12	3.724554545e-08	2.145254545e-07	2.177347039e-07
0.406	5e-05	4.304922603e-12	4.334909091e-08	2.190336364e-07	2.232820583e-07
0.407	5e-05	9.51115164e-13	4.480563636e-08	2.178545455e-07	2.224143611e-07
0.408	5e-05	6.083176835e-12	4.418136364e-08	2.088381818e-07	2.13460486e-07
0.409	5e-05	-3.998784023e-13	4.556854545e-08	2.080063636e-07	2.129392863e-07
0.41	5e-05	1.892031117e-12	4.334909091e-08	2.150809091e-07	2.194058822e-07
0.411	5e-05	1.512543762e-12	4.008927273e-08	2.210454545e-07	2.246513805e-07
0.412	5e-05	1.594299696e-12	3.842463636e-08	2.2056e-07	2.238820365e-07
0.413	5e-05	4.191757819e-12	3.884081818e-08	2.206290909e-07	2.240218849e-07
0.414	5e-05	2.70377181e-12	4.085218182e-08	2.207681818e-07	2.245161261e-07
0.415	5e-05	-3.047816353e-13	4.459754545e-08	2.175081818e-07	2.220332187e-07
0.416	5e-05	1.905482571e-12	4.688636364e-08	2.116127273e-07	2.167447287e-07
0.417	5e-05	6.322058144e-12	4.438945455e-08	2.1078e-07	2.15403417e-07
0.418	5e-05	1.368257741e-12	3.835527273e-08	2.131381818e-07	2.16561796e-07
0.419	5e-05	1.346207385e-12	3.599718182e-08	2.148727273e-07	2.178671293e-07
0.42	5e-05	5.895557072e-12	3.682945455e-08	2.135545455e-07	2.167070664e-07
0.421	5e-05	5.427669179e-12	3.3292e-08	2.116818182e-07	2.142838058e-07
0.422	5e-05	1.538760824e-12	2.857572727e-08	2.127918182e-07	2.147019564e-07
0.423	5e-05	1.446363197e-12	3.030963636e-08	2.155663636e-07	2.176867731e-07
0.424	5e-05	3.291306849e-12	3.613581818e-08	2.132772727e-07	2.163168796e-07
0.425	5e-05	3.116740306e-12	3.981181818e-08	2.075209091e-07	2.113052498e-07
0.426	5e-05	1.61328955e-13	4.071345455e-08	2.033590909e-07	2.073945641e-07
0.427	5e-05	3.723722432e-12	3.682945455e-08	2.064109091e-07	2.096708662e-07
0.428	5e-05	5.131877304e-12	3.107254545e-08	2.080063636e-07	2.103144084e-07
0.429	5e-05	6.680667721e-13	3.280654545e-08	2.055090909e-07	2.081111623e-07
0.43	5e-05	4.334996633e-12	3.877145455e-08	2.055090909e-07	2.091344356e-07
0.431	5e-05	2.787378793e-12	4.099090909e-08	2.052318182e-07	2.092853407e-07
0.432	5e-05	3.899225562e-13	3.641327273e-08	2.083527273e-07	2.115107217e-07
0.433	5e-05	6.608757013e-12	3.5026e-08	2.119590909e-07	2.148336028e-07
0.434	5e-05	-1.311000564e-13	3.2321e-08	2.126527273e-07	2.150949313e-07
0.435	5e-05	2.929636772e-12	3.183554545e-08	2.123754545e-07	2.147483077e-07
0.436	5e-05	3.918031049e-12	3.786981818e-08	2.163981818e-07	2.196868139e-07
0.437	5e-05	1.302195171e-12	4.279427273e-08	2.149418182e-07	2.191605233e-07
0.438	5e-05	4.732736372e-12	4.071345455e-08	2.0974e-07	2.136549859e-07
0.439	5e-05	-8.675598038e-14	3.356945455e-08	2.088381818e-07	2.115190168e-07
0.44	5e-05	2.032202055e-12	3.135e-08	2.100172727e-07	2.123442425e-07
0.441	5e-05	1.936507937e-12	3.252909091e-08	2.148036364e-07	2.172527191e-07
0.442	5e-05	4.771136439e-13	3.738427273e-08	2.1945e-07	2.226115144e-07
0.443	5e-05	5.794272931e-12	3.953436364e-08	2.1945e-07	2.229826639e-07
0.444	5e-05	1.227836063e-12	3.953436364e-08	2.153581818e-07	2.189568733e-07
0.445	5e-05	1.917245219e-12	4.071345455e-08	2.085609091e-07	2.124976192e-07
0.446	5e-05	4.954287134e-12	3.814727273e-08	2.053009091e-07	2.088149365e-07
0.447	5e-05	1.51864264e-12	3.537281818e-08	2.058563636e-07	2.088733557e-07
0.448	5e-05	1.13472309e-12	3.5026e-08	2.079363636e-07	2.108657203e-07
0.449	5e-05	3.495158329e-12	3.703754545e-08	2.073818182e-07	2.106632343e-07
0.45	5e-05	1.618510838e-12	4.223936364e-08	2.120290909e-07	2.161955116e-07
0.451	5e-05	1.610678906e-12	4.161518182e-08	2.173690909e-07	2.213168431e-07
0.452	5e-05	5.904332966e-12	4.057481818e-08	2.159827273e-07	2.197609027e-07
0.453	5e-05	2.50017107e-12	3.981181818e-08	2.143872727e-07	2.180524789e-07
0.454	5e-05	1.956729367e-12	4.015863636e-08	2.197272727e-07	2.233669413e-07
0.455	5e-05	6.857277056e-12	4.112963636e-08	2.241663636e-07	2.279083271e-07
0.456	5e-05	5.882599723e-12	3.884081818e-08	2.246518182e-07	2.279847551e-07
0.457	5e-05	9.318819443e-13	3.565036364e-08	2.229181818e-07	2.257508897e-07
0.458	5e-05	6.490916669e-12	3.273718182e-08	2.184790909e-07	2.209181664e-07
0.459	5e-05	3.222235402e-12	2.614818182e-08	2.139709091e-07	2.155626993e-07
0.46	5e-05	1.739175693e-12	2.254154545e-08	2.132772727e-07	2.144651868e-07
0.461	5e-05	4.034669317e-12	2.3027e-08	2.156354545e-07	2.16861458e-07
0.462	5e-05	5.213493118e-12	2.6703e-08	2.154963636e-07	2.171444979e-07
0.463	5e-05	7.666296485e-13	3.3084e-08	2.186181818e-07	2.211073506e-07
0.464	5e-05	6.188030332e-12	3.599718182e-08	2.235427273e-07	2.264224989e-07
0.465	5e-05	4.46545509e-12	3.044836364e-08	2.218081818e-07	2.238883033e-07
0.466	5e-05	5.855069965e-13	2.732727273e-08	2.161209091e-07	2.17841748e-07
0.467	5e-05	6.093147431e-12	3.3292e-08	2.170918182e-07	2.19629722e-07
0.468	5e-05	-1.587699338e-13	3.551163636e-08	2.218781818e-07	2.247020336e-07
0.469	5e-05	2.283694102e-12	3.259845455e-08	2.209063636e-07	2.232986358e-07
0.47	5e-05	6.300332276e-12	2.878372727e-08	2.114045455e-07	2.133550674e-07
0.471	5e-05	5.843565431e-13	2.704981818e-08	2.068963636e-07	2.086571301e-07
0.472	5e-05	4.618944738e-12	3.051772727e-08	2.0863e-07	2.108502041e-07
0.473	5e-05	2.223693537e-12	3.114190909e-08	2.109881818e-07	2.132740757e-07
0.474	5e-05	8.543812134e-13	3.3292e-08	2.184790909e-07	2.210010643e-07
0.475	5e-05	2.224770243e-12	3.662136364e-08	2.220854545e-07	2.250845916e-07
0.476	5e-05	1.972909461e-12	3.9257e-08	2.190336364e-07	2.225238098e-07
0.477	5e-05	1.963587839e-12	3.891018182e-08	2.213227273e-07	2.247170484e-07
0.478	5e-05	5.644050275e-12	3.689881818e-08	2.232645455e-07	2.262931286e-07
0.479	5e-05	4.222679939e-13	3.793918182e-08	2.224327273e-07	2.256450746e-07
0.48	5e-05	2.883854629e-12	3.717627273e-08	2.231263636e-07	2.262022312e-07
0.481	5e-05	4.733813078e-12	3.835527273e-08	2.241663636e-07	2.274240214e-07
0.482	5e-05	6.010012429e-13	3.8494e-08	2.230572727e-07	2.263544454e-07
0.483	5e-05	3.343232118e-12	3.807790909e-08	2.208372727e-07	2.240960245e-07
0.484	5e-05	3.856290053e-12	3.897954545e-08	2.195890909e-07	2.230219133e-07
0.485	5e-05	7.865192166e-13	3.454045455e-08	2.1619e-07	2.189318595e-07
0.486	5e-05	6.487421061e-12	3.003218182e-08	2.096709091e-07	2.118108167e-07
0.487	5e-05	-2.694715678e-13	3.114190909e-08	2.077981818e-07	2.101187828e-07
0.488	5e-05	2.682871908e-12	3.877145455e-08	2.077290909e-07	2.113163527e-07
0.489	5e-05	1.966766335e-12	4.459754545e-08	2.063418182e-07	2.111063405e-07
0.49	5e-05	1.937717388e-12	4.889772727e-08	2.067572727e-07	2.1246072e-07
0.491	5e-05	5.506541604e-12	5.444636364e-08	2.102254545e-07	2.171615718e-07
0.492	5e-05	2.815328909e-12	5.909336364e-08	2.131381818e-07	2.211784578e-07
0.493	5e-05	1.824464108e-12	5.839981818e-08	2.152190909e-07	2.230017844e-07
0.494	5e-05	5.943765491e-12	5.631909091e-08	2.175772727e-07	2.247481026e-07
0.495	5e-05	3.448653466e-12	5.104781818e-08	2.210454545e-07	2.268633349e-07
0.496	5e-05	1.48461577e-12	4.931390909e-08	2.231263636e-07	2.285109095e-07
0.497	5e-05	5.734677974e-12	4.993809091e-08	2.209763636e-07	2.265488164e-07
0.498	5e-05	-3.677394561e-13	4.8759e-08	2.1841e-07	2.237864343e-07
0.499	5e-05	2.5555182e-12	4.321036364e-08	2.225709091e-07	2.267265867e-07
0.5	5e-05	-2.165507147e-13	4.092154545e-08	2.204209091e-07	2.241873102e-07
0.501	5e-05	3.608595977e-12	4.1199e-08	2.123754545e-07	2.163346743e-07
0.502	5e-05	-9.182903707e-13	4.126836364e-08	2.085609091e-07	2.126046346e-07
0.503	5e-05	1.636991839e-12	4.147645455e-08	2.071736364e-07	2.112846703e-07
0.504	5e-05	6.720970461e-12	4.549918182e-08	2.036363636e-07	2.086574804e-07
0.505	5e-05	2.563593497e-13	4.896709091e-08	1.983654545e-07	2.043199196e-07
0.506	5e-05	1.718858392e-12	4.751063636e-08	1.919154545e-07	1.977088826e-07
0.507	5e-05	6.016811903e-12	4.425072727e-08	1.929554545e-07	1.979644774e-07
0.508	5e-05	7.964676879e-15	4.300227273e-08	1.974636364e-07	2.020917691e-07
0.509	5e-05	2.114024361e-12	3.918763636e-08	2.016254545e-07	2.053983806e-07
0.51	5e-05	2.204806928e-12	3.551163636e-08	2.109190909e-07	2.13887679e-07
0.511	5e-05	1.173005162e-12	3.606645455e-08	2.166063636e-07	2.195884922e-07
0.512	5e-05	6.723190246e-12	3.731490909e-08	2.1841e-07	2.215746613e-07
0.513	5e-05	4.130569926e-14	3.786981818e-08	2.129309091e-07	2.162722709e-07
0.514	5e-05	2.443503869e-12	3.877145455e-08	2.1085e-07	2.143850466e-07
0.515	5e-05	2.66174339e-12	3.696818182e-08	2.095318182e-07	2.127680176e-07
0.516	5e-05	1.118712615e-12	3.689881818e-08	2.087e-07	2.119368132e-07
0.517	5e-05	6.455813093e-12	4.099090909e-08	2.068963636e-07	2.109178985e-07
0.518	5e-05	-1.082532333e-12	4.099090909e-08	2.13e-07	2.169084015e-07
0.519	5e-05	1.712538274e-12	3.745363636e-08	2.213227273e-07	2.244694288e-07
0.52	5e-05	6.058560084e-12	4.092154545e-08	2.2382e-07	2.275301415e-07
0.521	5e-05	-1.796034636e-13	4.605409091e-08	2.189645455e-07	2.237553384e-07
0.522	5e-05	2.66839537e-12	4.660890909e-08	2.177854545e-07	2.22717073e-07
0.523	5e-05	2.574677672e-12	4.653954545e-08	2.170227273e-07	2.219567378e-07
0.524	5e-05	1.58569342e-12	4.078281818e-08	2.1411e-07	2.179594695e-07
0.525	5e-05	6.707437885e-12	2.829827273e-08	2.13e-07	2.148715715e-07
0.526	5e-05	2.417869409e-13	2.136245455e-08	2.101563636e-07	2.112393231e-07
0.527	5e-05	2.119371019e-12	2.157054545e-08	2.126527273e-07	2.137439376e-07
0.528	5e-05	6.146267401e-12	2.268027273e-08	2.149418182e-07	2.161350966e-07
0.529	5e-05	-5.128366946e-14	2.3027e-08	2.160518182e-07	2.172754723e-07
0.53	5e-05	2.988184522e-12	2.580136364e-08	2.123063636e-07	2.138684231e-07
0.531	5e-05	2.731109826e-12	2.906118182e-08	2.126527273e-07	2.14629296e-07
0.532	5e-05	1.981545235e-12	3.044836364e-08	2.1404e-07	2.161948761e-07
0.533	5e-05	5.394667393e-12	3.648263636e-08	2.143172727e-07	2.174002671e-07
0.534	5e-05	3.818251347e-13	4.307163636e-08	2.143172727e-07	2.186025143e-07
0.535	5e-05	3.41849094e-12	4.556854545e-08	2.173690909e-07	2.220941557e-07
0.536	5e-05	3.762800971e-12	4.2933e-08	2.198663636e-07	2.240188839e-07
0.537	5e-05	6.301313111e-13	3.981181818e-08	2.236118182e-07	2.271282151e-07
0.538	5e-05	4.298189501e-12	4.140709091e-08	2.267327273e-07	2.304827039e-07
0.539	5e-05	3.123753647e-12	4.050545455e-08	2.2271e-07	2.26363504e-07
0.54	5e-05	1.093867248e-12	3.662136364e-08	2.159127273e-07	2.189964157e-07
0.541	5e-05	5.645554714e-12	3.620518182e-08	2.190336364e-07	2.22005741e-07
0.542	5e-05	1.552315524e-12	3.8494e-08	2.198663636e-07	2.23210676e-07
0.543	5e-05	1.526813808e-12	4.036672727e-08	2.142481818e-07	2.180177885e-07
0.544	5e-05	6.292566716e-12	4.1199e-08	2.111963636e-07	2.151772795e-07
0.545	5e-05	1.923764454e-13	4.827354545e-08	2.119590909e-07	2.173867324e-07
0.546	5e-05	3.234565901e-12	4.702509091e-08	2.156354545e-07	2.2070344e-07
0.547	5e-05	-9.373244735e-15	4.404272727e-08	2.211845455e-07	2.255268609e-07
0.548	5e-05	3.559981949e-12	3.780045455e-08	2.190336364e-07	2.222714742e-07
0.549	5e-05	2.796788912e-12	3.0379e-08	2.148727273e-07	2.17009614e-07
0.55	5e-05	6.875138581e-13	2.954672727e-08	2.1085e-07	2.129101491e-07
0.551	5e-05	4.580588919e-12	3.273718182e-08	2.052318182e-07	2.078264234e-07
0.552	5e-05	3.098827158e-12	3.932636364e-08	2.073818182e-07	2.110776667e-07
0.553	5e-05	1.402321484e-12	3.967309091e-08	2.130690909e-07	2.167311506e-07
0.554	5e-05	6.629420925e-12	4.043609091e-08	2.087e-07	2.12581202e-07
0.555	5e-05	-2.742651233e-14	4.362654545e-08	2.016945455e-07	2.063588262e-07
0.556	5e-05	1.944974094e-12	4.626218182e-08	2.058563636e-07	2.109905967e-07
0.557	5e-05	2.823669696e-12	4.452818182e-08	2.125836364e-07	2.171970567e-07
0.558	5e-05	9.898028445e-13	3.995054545e-08	2.174390909e-07	2.210787288e-07
0.559	5e-05	5.978979688e-12	3.7523e-08	2.225709091e-07	2.257117301e-07
0.56	5e-05	2.181775737e-12	3.724554545e-08	2.252072727e-07	2.282663934e-07
0.561	5e-05	1.230409833e-12	3.5026e-08	2.214618182e-07	2.242145347e-07
0.562	5e-05	6.729429242e-12	3.509536364e-08	2.200745455e-07	2.22855312e-07
0.563	5e-05	3.16890894e-13	3.5026e-08	2.191036364e-07	2.218856105e-07
0.564	5e-05	3.869800505e-12	3.454045455e-08	2.174390909e-07	2.201653952e-07
0.565	5e-05	3.135066438e-12	3.592781818e-08	2.190336364e-07	2.219606766e-07
0.566	5e-05	1.459128804e-12	3.537281818e-08	2.186181818e-07	2.214613864e-07
0.567	5e-05	6.833899254e-12	3.495663636e-08	2.203518182e-07	2.231073513e-07
0.568	5e-05	1.970107074e-12	3.4055e-08	2.211845455e-07	2.237908536e-07
0.569	5e-05	1.451451741e-12	3.259845455e-08	2.193118182e-07	2.217212954e-07
0.57	5e-05	6.97869413e-12	3.190490909e-08	2.174390909e-07	2.197673349e-07
0.571	5e-05	-2.902534747e-13	3.072581818e-08	2.173e-07	2.194615363e-07
0.572	5e-05	2.066553412e-12	3.481790909e-08	2.197272727e-07	2.22468787e-07
0.573	5e-05	6.347744227e-12	3.939572727e-08	2.208372727e-07	2.243237044e-07
0.574	5e-05	2.459462722e-14	4.147645455e-08	2.187563636e-07	2.226536389e-07
0.575	5e-05	2.655297902e-12	4.008927273e-08	2.152190909e-07	2.18921006e-07
0.576	5e-05	3.551862404e-12	3.648263636e-08	2.114736364e-07	2.145974875e-07
0.577	5e-05	1.192408e-12	3.398563636e-08	2.0974e-07	2.124756247e-07
0.578	5e-05	6.979468474e-12	3.648263636e-08	2.121672727e-07	2.15281059e-07
0.579	5e-05	2.412559624e-13	3.877145455e-08	2.168145455e-07	2.202538826e-07
0.58	5e-05	2.001088192e-12	4.223936364e-08	2.206290909e-07	2.246360603e-07
0.581	5e-05	5.713099599e-12	4.203127273e-08	2.173e-07	2.213276257e-07
0.582	5e-05	3.700698616e-13	3.911827273e-08	2.132772727e-07	2.168350394e-07
0.583	5e-05	3.465976638e-12	3.932636364e-08	2.115436364e-07	2.15168011e-07
0.584	5e-05	-4.091631506e-13	3.4055e-08	2.112663636e-07	2.139935032e-07
0.585	5e-05	2.31752923e-12	3.599718182e-08	2.1078e-07	2.138317224e-07
0.586	5e-05	9.045144296e-13	3.634390909e-08	2.111963636e-07	2.143006853e-07
0.587	5e-05	2.332204884e-12	3.641327273e-08	2.124454545e-07	2.155434935e-07
0.588	5e-05	5.891854972e-12	3.627454545e-08	2.105727273e-07	2.136743226e-07
0.589	5e-05	3.423999841e-13	3.807790909e-08	2.1189e-07	2.15284229e-07
0.59	5e-05	3.099793244e-12	4.161518182e-08	2.155663636e-07	2.195465338e-07
0.591	5e-05	1.944546361e-12	4.071345455e-08	2.221554545e-07	2.258553328e-07
0.592	5e-05	1.635893008e-12	3.682945455e-08	2.228490909e-07	2.25871924e-07
0.593	5e-05	6.679340275e-12	3.5581e-08	2.178545455e-07	2.207410486e-07
0.594	5e-05	2.781958388e-13	3.703754545e-08	2.179245455e-07	2.210495132e-07
0.595	5e-05	1.975881465e-12	3.731490909e-08	2.243745455e-07	2.274562355e-07
0.596	5e-05	5.962475107e-12	3.384690909e-08	2.304781818e-07	2.329502212e-07
0.597	5e-05	1.186419743e-12	2.802081818e-08	2.315181818e-07	2.332077073e-07
0.598	5e-05	6.728293539e-12	2.6703e-08	2.306863636e-07	2.322267181e-07
0.599	5e-05	4.777257441e-13	3.176618182e-08	2.302009091e-07	2.323823334e-07
0.6	5e-05	3.45804146e-12	3.835527273e-08	2.2382e-07	2.270826267e-07
0.601	5e-05	3.583942352e-12	4.473627273e-08	2.202127273e-07	2.247108795e-07
0.602	5e-05	1.507720708e-12	4.494436364e-08	2.159827273e-07	2.20609461e-07
0.603	5e-05	6.667341636e-12	3.981181818e-08	2.129309091e-07	2.166207583e-07
0.604	5e-05	2.99191612e-13	3.599718182e-08	2.122372727e-07	2.152683373e-07
0.605	5e-05	2.685475177e-12	3.696818182e-08	2.110581818e-07	2.142713293e-07
0.606	5e-05	2.389543183e-12	3.856336364e-08	2.125836364e-07	2.160530848e-07
0.607	5e-05	2.116163024e-12	3.981181818e-08	2.135545455e-07	2.17233802e-07
0.608	5e-05	6.723286117e-12	4.542981818e-08	2.128609091e-07	2.176548529e-07
0.609	5e-05	6.458615479e-13	4.667827273e-08	2.1189e-07	2.169705815e-07
0.61	5e-05	3.502931264e-12	4.355718182e-08	2.069654545e-07	2.114992375e-07
0.611	5e-05	2.403097883e-12	4.182318182e-08	2.049545455e-07	2.091782595e-07
0.612	5e-05	2.257875275e-12	4.057481818e-08	2.061336364e-07	2.100890095e-07
0.613	5e-05	5.57084162e-12	3.960372727e-08	2.159827273e-07	2.195836827e-07
0.614	5e-05	1.4740257e-12	4.327972727e-08	2.259009091e-07	2.300094683e-07
0.615	5e-05	7.195075227e-12	4.556854545e-08	2.231263636e-07	2.277320058e-07
0.616	5e-05	6.295929579e-13	4.175390909e-08	2.116818182e-07	2.157604715e-07
0.617	5e-05	3.922780356e-12	4.078281818e-08	2.047463636e-07	2.087685601e-07
0.618	5e-05	2.261761742e-12	4.147645455e-08	2.023881818e-07	2.065944637e-07
0.619	5e-05	2.215308502e-12	4.078281818e-08	2.081445455e-07	2.121023104e-07
0.62	5e-05	6.905389604e-12	3.627454545e-08	2.143172727e-07	2.173654435e-07
0.621	5e-05	9.756581683e-13	3.648263636e-08	2.093236364e-07	2.12479099e-07
0.622	5e-05	4.108718688e-12	4.175390909e-08	2.028045455e-07	2.070581382e-07
0.623	5e-05	3.100980571e-12	4.182318182e-08	1.994054545e-07	2.037442363e-07
0.624	5e-05	2.323487988e-12	3.523409091e-08	1.997527273e-07	2.028363705e-07
0.625	5e-05	6.740793656e-12	3.356945455e-08	2.088381818e-07	2.115190168e-07
0.626	5e-05	1.355086525e-12	3.682945455e-08	2.165372727e-07	2.196469877e-07
0.627	5e-05	6.903804043e-12	4.015863636e-08	2.193118182e-07	2.229582689e-07
0.628	5e-05	6.863781542e-13	3.939572727e-08	2.167454545e-07	2.202966532e-07
0.629	5e-05	4.656039483e-12	3.710690909e-08	2.143872727e-07	2.175748731e-07
0.63	5e-05	3.240657404e-12	3.766172727e-08	2.121672727e-07	2.154840071e-07
0.631	5e-05	2.34253684e-12	3.578909091e-08	2.137627273e-07	2.167380045e-07
0.632	5e-05	7.853562262e-12	3.5026e-08	2.170227273e-07	2.19831037e-07
0.633	5e-05	1.802170387e-12	3.8494e-08	2.188263636e-07	2.221863305e-07
0.634	5e-05	2.996510559e-12	3.800854545e-08	2.181327273e-07	2.214193673e-07
0.635	5e-05	6.42038503e-12	3.3292e-08	2.116127273e-07	2.142155541e-07
0.636	5e-05	1.178809052e-12	3.447109091e-08	2.080754545e-07	2.109114764e-07
0.637	5e-05	5.482448456e-12	3.551163636e-08	2.084218182e-07	2.114254729e-07
0.638	5e-05	2.987668293e-12	3.641327273e-08	2.115436364e-07	2.146546913e-07
0.639	5e-05	2.018426114e-12	3.738427273e-08	2.171618182e-07	2.203561643e-07
0.64	5e-05	7.296433115e-12	4.133772727e-08	2.227790909e-07	2.265818418e-07
0.641	5e-05	6.268569439e-13	4.688636364e-08	2.193809091e-07	2.243352722e-07
0.642	5e-05	3.26183017e-12	4.751063636e-08	2.203518182e-07	2.254155814e-07
0.643	5e-05	2.552981303e-12	4.459754545e-08	2.226409091e-07	2.270636815e-07
0.644	5e-05	3.0392617e-12	4.321036364e-08	2.209763636e-07	2.251614728e-07
0.645	5e-05	6.555932031e-12	4.112963636e-08	2.1619e-07	2.20067633e-07
0.646	5e-05	1.765761489e-12	3.4055e-08	2.159827273e-07	2.186510496e-07
0.647	5e-05	7.888968201e-12	3.148872727e-08	2.155663636e-07	2.178540729e-07
0.648	5e-05	1.007981482e-12	3.738427273e-08	2.1411e-07	2.173492028e-07
0.649	5e-05	6.413784673e-12	4.459754545e-08	2.129309091e-07	2.175511735e-07
0.65	5e-05	1.066234244e-12	4.570727273e-08	2.133463636e-07	2.181875928e-07
0.651	5e-05	4.61841376e-12	4.529109091e-08	2.087e-07	2.135578913e-07
0.652	5e-05	7.091143568e-13	4.078281818e-08	2.0544e-07	2.094488765e-07
0.653	5e-05	3.550527583e-12	3.523409091e-08	2.085609091e-07	2.11516179e-07
0.654	5e-05	3.032410603e-12	3.301463636e-08	2.079363636e-07	2.10540964e-07
0.655	5e-05	3.241557118e-12	3.627454545e-08	2.025963636e-07	2.058181945e-07
0.656	5e-05	7.449207417e-12	4.230872727e-08	1.987118182e-07	2.031659792e-07
0.657	5e-05	1.700488013e-12	4.362654545e-08	1.979490909e-07	2.026995759e-07
0.658	5e-05	4.823268199e-12	3.953436364e-08	2.025272727e-07	2.063498537e-07
0.659	5e-05	2.882733675e-12	4.064409091e-08	2.105027273e-07	2.143906255e-07
0.66	5e-05	2.949836078e-12	4.3141e-08	2.186872727e-07	2.229019272e-07
0.661	5e-05	6.136060815e-12	4.647018182e-08	2.1619e-07	2.211280034e-07
0.662	5e-05	2.038256685e-12	5.326727273e-08	2.143172727e-07	2.208377136e-07
0.663	5e-05	7.126955115e-12	5.208827273e-08	2.1619e-07	2.223764921e-07
0.664	5e-05	1.645222005e-12	4.730254545e-08	2.2056e-07	2.25575363e-07
0.665	5e-05	4.541952862e-12	4.522181818e-08	2.228490909e-07	2.273911391e-07
0.666	5e-05	4.725944272e-12	4.196190909e-08	2.276345455e-07	2.314698427e-07
0.667	5e-05	3.603876169e-12	4.078281818e-08	2.280509091e-07	2.316688486e-07
0.668	5e-05	8.321199416e-12	3.814727273e-08	2.2056e-07	2.238345997e-07
0.669	5e-05	2.30372379e-12	3.759236364e-08	2.163290909e-07	2.19571085e-07
0.67	5e-05	7.304102803e-12	3.974245455e-08	2.168836364e-07	2.204948399e-07
0.671	5e-05	4.705892461e-12	4.432009091e-08	2.206290909e-07	2.250365886e-07
0.672	5e-05	2.503674053e-12	4.515245455e-08	2.213918182e-07	2.259492892e-07
0.673	5e-05	7.511088531e-12	4.0228e-08	2.199354545e-07	2.235842037e-07
0.674	5e-05	1.464563959e-12	3.988118182e-08	2.179245455e-07	2.215437117e-07
0.675	5e-05	6.948804468e-12	3.807790909e-08	2.152190909e-07	2.185616258e-07
0.676	5e-05	9.994858267e-13	3.516472727e-08	2.164681818e-07	2.193057951e-07
0.677	5e-05	3.165966434e-12	4.112963636e-08	2.206290909e-07	2.244300398e-07
0.678	5e-05	1.967946287e-12	4.619281818e-08	2.203518182e-07	2.251415116e-07
0.679	5e-05	3.137241975e-12	4.910581818e-08	2.160518182e-07	2.215621121e-07
0.68	5e-05	6.828545221e-12	4.7788e-08	2.179245455e-07	2.23102668e-07
0.681	5e-05	1.794419577e-12	4.050545455e-08	2.218081818e-07	2.254762989e-07
0.682	5e-05	5.31253535e-12	3.641327273e-08	2.216e-07	2.245717846e-07
0.683	5e-05	3.971999109e-12	3.786981818e-08	2.182018182e-07	2.214636688e-07
0.684	5e-05	2.949983572e-12	4.126836364e-08	2.132081818e-07	2.1716539e-07
0.685	5e-05	6.50875607e-12	3.974245455e-08	2.144563636e-07	2.181077591e-07
0.686	5e-05	1.433833581e-12	3.0379e-08	2.183409091e-07	2.204441794e-07
0.687	5e-05	7.603921265e-12	2.718854545e-08	2.202827273e-07	2.219542677e-07
0.688	5e-05	1.548119319e-12	3.370818182e-08	2.198663636e-07	2.224352926e-07
0.689	5e-05	6.082439365e-12	3.911827273e-08	2.1619e-07	2.197006039e-07
0.69	5e-05	4.147391619e-12	3.842463636e-08	2.156354545e-07	2.190321938e-07
0.691	5e-05	3.256513011e-12	3.981181818e-08	2.190336364e-07	2.22622359e-07
0.692	5e-05	6.495503733e-12	3.807790909e-08	2.168836364e-07	2.202009057e-07
0.693	5e-05	2.805063326e-12	3.578909091e-08	2.119590909e-07	2.149593339e-07
